userId,movie_list
207,"['Godfather, The', 'Godfather: Part II, The', 'Get Shorty', 'Star Wars: Episode IV - A New Hope', 'Heavy Metal']"
208,"['Sense and Sensibility', 'City of Lost Children, The (Cité des enfants perdus, La)', 'Dead Man Walking', 'Taxi Driver', 'Boys of St. Vincent, The']"
209,"['Black Sheep', 'Hoop Dreams', 'Shawshank Redemption, The', 'Tommy Boy', 'Primal Fear']"
210,"['Rosewood', 'Love Jones', 'Soul Food', ""Eve's Bayou"", 'Starship Troopers']"
211,"['Shawshank Redemption, The', 'Lion King, The', 'Philadelphia', ""Schindler's List"", 'Godfather, The']"
212,"['Pulp Fiction', 'Blade Runner', 'Dead Man', 'Rear Window', 'North by Northwest']"
213,"['To Wong Foo, Thanks for Everything! Julie Newmar', 'Shawshank Redemption, The', 'Forrest Gump', 'Philadelphia', ""Schindler's List""]"
214,"['Apollo 13', 'Outbreak', 'Shawshank Redemption, The', 'While You Were Sleeping', 'Speed']"
215,"['Clerks', 'Star Wars: Episode V - The Empire Strikes Back', 'This Is Spinal Tap', 'Big Lebowski, The', 'Office Space']"
216,"['Get Shorty', 'Usual Suspects, The', 'Pulp Fiction', 'Clear and Present Danger', 'Addams Family Values']"
217,"['Vertigo', 'Army of Darkness', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Sling Blade', 'Chasing Amy']"
218,"['Casino', 'Usual Suspects, The', 'Clerks', 'Pulp Fiction', 'Shawshank Redemption, The']"
219,"[""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Harry Potter and the Order of the Phoenix', 'Wristcutters: A Love Story', 'Fall, The']"
220,"['Casino', 'Apollo 13', 'Hoop Dreams', 'Star Wars: Episode IV - A New Hope', 'Forrest Gump']"
221,"['Star Wars: Episode IV - A New Hope', 'Silence of the Lambs, The', 'Shawshank Redemption, The', 'True Lies', 'Dances with Wolves']"
222,"['Beautiful Girls', 'Shawshank Redemption, The', 'Forrest Gump', 'Silence of the Lambs, The', 'East of Eden']"
223,"['8 1/2 (8½)', '400 Blows, The (Les quatre cents coups)', 'Rashomon (Rashômon)', 'Band of Outsiders (Bande à part)', 'Manhattan']"
224,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Crimson Tide', 'Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)', 'Get Shorty']"
225,"['American President, The', 'Apollo 13', 'Crimson Tide', 'Die Hard: With a Vengeance', 'Net, The']"
226,"['Taxi Driver', 'Crumb', 'Welcome to the Dollhouse', 'Reservoir Dogs', 'Grifters, The']"
227,"['Pulp Fiction', 'Godfather, The', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Godfather: Part II, The', 'O Brother, Where Art Thou?']"
228,"['Sense and Sensibility', 'Barcelona', 'Much Ado About Nothing', 'Sirens', 'Brothers McMullen, The']"
229,"['Braveheart', 'Shawshank Redemption, The', 'Saving Private Ryan', 'Star Wars: Episode I - The Phantom Menace', 'Patriot Games']"
230,"['Pocahontas', 'Apollo 13', 'Net, The', 'Little Women', 'Miracle on 34th Street']"
231,"['Braveheart', 'Crimson Tide', 'Shawshank Redemption, The', 'Remains of the Day, The', ""Schindler's List""]"
232,"['GoldenEye', 'Usual Suspects, The', 'Braveheart', 'Apollo 13', 'Die Hard: With a Vengeance']"
233,"['Toy Story', 'Clerks', 'Pulp Fiction', 'Fargo', 'Kids in the Hall: Brain Candy']"
234,"['Lion King, The', 'Rumble in the Bronx (Hont faan kui)', 'Batman Forever', 'Forrest Gump', 'Firm, The']"
235,"['Babe', 'Braveheart', 'Mask, The', 'Terminator 2: Judgment Day', 'Fargo']"
236,"['Star Trek: Generations', 'Lethal Weapon 4', 'Gremlins', 'Total Recall', 'Evil Dead II (Dead by Dawn)']"
237,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Hate (Haine, La)', 'Braveheart', 'Star Wars: Episode IV - A New Hope']"
238,"['Run Lola Run (Lola rennt)', 'Fight Club', 'Mulholland Drive', 'Lord of the Rings: The Two Towers, The', 'Spellbound']"
239,"['Toy Story', 'Clueless', 'Casper', 'Little Princess, A', 'Forrest Gump']"
240,"['Fargo', 'Philadelphia Story, The', 'Notorious', 'Rope', 'Suspicion']"
241,"['Pulp Fiction', 'Brazil', 'Clockwork Orange, A', 'Annie Hall', 'Princess Mononoke (Mononoke-hime)']"
242,"['Heat', 'Usual Suspects, The', 'Braveheart', 'Forrest Gump', 'Fugitive, The']"
243,"['Interview with the Vampire: The Vampire Chronicles', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Apollo 13']"
244,"['Net, The', 'Reckless', 'Species', 'Drop Zone', 'Exit to Eden']"
245,"['Sense and Sensibility', 'Get Shorty', 'Leaving Las Vegas', 'Babe', 'Dead Man Walking']"
246,"['Aladdin', 'Aliens', 'Hamlet', 'Air Force One', 'American History X']"
247,"['Heat', 'Seven (a.k.a. Se7en)', 'Braveheart', 'Pulp Fiction', 'Fugitive, The']"
248,"['Usual Suspects, The', 'Before Sunrise', ""Schindler's List"", 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)']"
249,"['Jumanji', 'Get Shorty', 'Babe', 'Usual Suspects, The', 'Heavenly Creatures']"
250,"['American History X', 'American Beauty', ""Amores Perros (Love's a Bitch)"", ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", '3:10 to Yuma']"
251,"['Grumpier Old Men', 'Sabrina', 'American President, The', 'Dracula: Dead and Loving It', 'Happy Gilmore']"
252,"['Braveheart', 'Pulp Fiction', 'Shawshank Redemption, The', 'Silence of the Lambs, The', 'Godfather, The']"
253,"['Usual Suspects, The', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Godfather, The', 'Monty Python and the Holy Grail', 'Better Off Dead...']"
254,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Usual Suspects, The', 'Godfather, The', ""One Flew Over the Cuckoo's Nest"", 'Star Wars: Episode V - The Empire Strikes Back']"
255,"['Jumanji', 'Babe', 'Walk in the Clouds, A', 'While You Were Sleeping', 'Lion King, The']"
256,"['Die Hard: With a Vengeance', 'Bonnie and Clyde', 'Patton', 'Butch Cassidy and the Sundance Kid', 'Tequila Sunrise']"
257,"['Pulp Fiction', 'Forrest Gump', 'Trainspotting', 'Scream', 'Star Wars: Episode IV - A New Hope']"
258,"['Braveheart', 'Shawshank Redemption, The', 'Maverick', 'Good Will Hunting', 'Man in the Iron Mask, The']"
259,"['Toy Story', 'Jumanji', 'Apollo 13', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'True Lies']"
260,"['Seven (a.k.a. Se7en)', 'Rear Window', 'Being John Malkovich', 'Empire Records', ""Pan's Labyrinth (Laberinto del fauno, El)""]"
261,"['Star Trek: Generations', 'Clear and Present Danger', 'Terminator 2: Judgment Day', 'Braveheart', 'Apollo 13']"
262,"['Babe', 'Blade Runner', 'Wallace & Gromit: A Close Shave', 'Notorious', 'Bringing Up Baby']"
263,"['Nixon', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Usual Suspects, The', 'Taxi Driver', 'Strange Days']"
264,"['Babe', 'Apollo 13', 'E.T. the Extra-Terrestrial', 'Wallace & Gromit: The Wrong Trousers', 'Star Wars: Episode V - The Empire Strikes Back']"
265,"['Blade Runner', '2001: A Space Odyssey', 'Matrix, The', 'Star Wars: Episode IV - A New Hope', 'Terminator 2: Judgment Day']"
266,"['Misérables, Les', 'Star Wars: Episode IV - A New Hope', 'Shadowlands', 'Beauty and the Beast', ""It's a Wonderful Life""]"
267,"['Fugitive, The', 'Blade Runner', 'Terminator 2: Judgment Day', 'Time to Kill, A', 'Die Hard']"
268,"['Seven (a.k.a. Se7en)', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Wallace & Gromit: The Wrong Trousers', 'Unforgiven', 'Green Mile, The']"
269,"['Nixon', 'Cry, the Beloved Country', 'Star Wars: Episode IV - A New Hope', 'Phenomenon', 'Star Wars: Episode VI - Return of the Jedi']"
270,"['Babe', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Star Wars: Episode IV - A New Hope', 'Léon: The Professional (a.k.a. The Professional) (Léon)']"
271,"['What Dreams May Come', 'Fail-Safe', 'Prestige, The', 'Girl with the Dragon Tattoo, The (Män som hatar kvinnor)', ""Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)""]"
272,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Star Wars: Episode IV - A New Hope', 'Blade Runner', 'Brazil']"
273,"['Short Cuts', 'Annie Hall', 'You Can Count on Me', 'Traffic', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)""]"
274,"['Batman Forever', 'Die Hard: With a Vengeance', 'Star Trek: Generations', 'Toy Story', 'GoldenEye']"
275,"[""Monty Python's Life of Brian"", 'Blues Brothers, The', 'Hunt for Red October, The', 'Truman Show, The', 'Indiana Jones and the Temple of Doom']"
276,"['Like Water for Chocolate (Como agua para chocolate)', 'Trainspotting', 'Jean de Florette', 'Manon of the Spring (Manon des sources)', 'Return of Martin Guerre, The (Retour de Martin Guerre, Le)']"
277,"['Blade Runner', 'Alphaville (Alphaville, une étrange aventure de Lemmy Caution)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', '2001: A Space Odyssey', 'Night of the Living Dead']"
278,"['Pulp Fiction', 'Dumbo', 'Clockwork Orange, A', 'Pink Floyd: The Wall', 'Fear and Loathing in Las Vegas']"
279,"['Lion King, The', 'Beauty and the Beast', 'Sound of Music, The', 'Hercules', 'Shakespeare in Love']"
280,"['Madness of King George, The', 'Adventures of Priscilla, Queen of the Desert, The', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Vertigo', 'Casablanca']"
281,"['Usual Suspects, The', 'Shawshank Redemption, The', 'Shallow Grave', ""Schindler's List"", 'Godfather, The']"
282,"['Shawshank Redemption, The', 'Sex, Lies, and Videotape', ""One Flew Over the Cuckoo's Nest"", 'Unforgiven', 'American Werewolf in London, An']"
283,"['Twelve Monkeys (a.k.a. 12 Monkeys)', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Taxi Driver', 'Star Wars: Episode IV - A New Hope']"
284,"['Seven (a.k.a. Se7en)', 'Pulp Fiction', 'Shawshank Redemption, The', 'Silence of the Lambs, The', 'Godfather, The']"
285,"['Braveheart', 'Dances with Wolves', 'Wizard of Oz, The', ""It's a Wonderful Life"", 'Swiss Family Robinson']"
286,"['American President, The', 'Sense and Sensibility', 'Babe', ""Mr. Holland's Opus"", 'Apollo 13']"
287,"['Interview with the Vampire: The Vampire Chronicles', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Dances with Wolves']"
288,"['Fugitive, The', 'Jurassic Park', 'Seven (a.k.a. Se7en)', 'Net, The', 'Waterworld']"
289,"[""Mr. Holland's Opus"", 'Clerks', 'Shawshank Redemption, The', 'Bullets Over Broadway', 'Four Weddings and a Funeral']"
290,"['Clerks', 'Underground', 'Trainspotting', 'Being John Malkovich', '8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women)']"
291,"['Godfather, The', 'Casablanca', 'Godfather: Part II, The', 'American Beauty', 'Frida']"
292,"['Get Shorty', 'Babe', 'Braveheart', 'Fugitive, The', 'Jurassic Park']"
293,"['Down Periscope', 'Independence Day (a.k.a. ID4)', 'Hunchback of Notre Dame, The', 'Sabrina', 'American President, The']"
294,"['Seven (a.k.a. Se7en)', 'Apollo 13', 'Lion King, The', 'Nightmare Before Christmas, The', 'Tombstone']"
295,"['Dead Man Walking', 'Pulp Fiction', 'Fugitive, The', 'Piano, The', 'Terminator 2: Judgment Day']"
296,"['Toy Story', 'Jumanji', 'Lion King, The', 'Silence of the Lambs, The', 'Apollo 13']"
297,"['Vertigo', 'Saving Private Ryan', 'Life Is Beautiful (La Vita è bella)', 'American History X', 'Fight Club']"
298,"['Heat', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart', 'Bad Boys']"
299,"['Brazil', 'Until the End of the World (Bis ans Ende der Welt)', 'Time Bandits', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Arrival, The']"
300,"['Wallace & Gromit: The Wrong Trousers', 'Grosse Pointe Blank', 'Full Monty, The', 'Star Wars: Episode IV - A New Hope', 'Speed']"
301,"['Kolya (Kolja)', 'Edge, The', 'Full Monty, The', 'Good Will Hunting', 'English Patient, The']"
302,"[""Schindler's List"", 'Civil Action, A', ""General's Daughter, The"", 'American Beauty', 'Double Jeopardy']"
303,"['Eye for an Eye', 'Screamers', 'Star Wars: Episode IV - A New Hope', 'Fargo', 'Primal Fear']"
304,"['Forrest Gump', 'Truman Show, The', 'V for Vendetta', 'Inception', 'In a Better World (Hævnen)']"
305,"['Toy Story', 'Shawshank Redemption, The', 'Naked Gun 33 1/3: The Final Insult', 'So I Married an Axe Murderer', 'Unforgiven']"
306,"['Taxi Driver', 'Star Wars: Episode IV - A New Hope', 'Pulp Fiction', 'Blade Runner', '2001: A Space Odyssey']"
307,"['Toy Story', 'Sense and Sensibility', ""Mr. Holland's Opus"", 'Star Wars: Episode IV - A New Hope', 'Phenomenon']"
308,"['Forrest Gump', 'Austin Powers: International Man of Mystery', 'Game, The', ""There's Something About Mary"", 'Lethal Weapon 2']"
309,"['Babe', 'Dead Man Walking', ""Mr. Holland's Opus"", 'Forrest Gump', 'Philadelphia']"
310,"['Sense and Sensibility', 'Dead Man Walking', 'Postman, The (Postino, Il)', ""Antonia's Line (Antonia)"", 'Angels and Insects']"
311,"['Usual Suspects, The', 'Braveheart', 'Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction', 'Executive Decision']"
312,"['Pulp Fiction', 'Forrest Gump', 'Matrix, The', 'American Beauty', 'Matrix Reloaded, The']"
313,"['Fight Club', 'Donnie Darko', 'Groundhog Day', 'High Fidelity', 'Memento']"
314,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Léon: The Professional (a.k.a. The Professional) (Léon)', ""Monty Python's Life of Brian"", 'L.A. Confidential']"
315,"['Toy Story', 'Babe', 'Forrest Gump', 'Nightmare Before Christmas, The', 'Beauty and the Beast']"
316,"['Napoleon Dynamite', 'Serenity', 'Forrest Gump', 'Star Wars: Episode V - The Empire Strikes Back', 'Star Wars: Episode VI - Return of the Jedi']"
317,"['Heat', 'Get Shorty', 'Usual Suspects, The', 'Happy Gilmore', 'Die Hard: With a Vengeance']"
318,"['Toy Story', 'Terminator 2: Judgment Day', ""Monty Python's Life of Brian"", 'Monty Python and the Holy Grail', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)']"
319,"['Shawshank Redemption, The', 'When a Man Loves a Woman', 'Forrest Gump', ""Schindler's List"", 'Terminator 2: Judgment Day']"
320,"['Usual Suspects, The', 'Citizen Kane', 'Monty Python and the Holy Grail', 'Fight Club', 'Lost in Translation']"
321,"['Taxi Driver', 'Apocalypse Now', ""Once Upon a Time in the West (C'era una volta il West)"", 'Star Wars: Episode IV - A New Hope', 'Reservoir Dogs']"
322,"['Like Water for Chocolate (Como agua para chocolate)', 'Fargo', 'Monty Python and the Holy Grail', ""One Flew Over the Cuckoo's Nest"", 'Boys Life']"
323,"['My Fair Lady', 'Mary Poppins', ""One Flew Over the Cuckoo's Nest"", 'Butch Cassidy and the Sundance Kid', 'West Side Story']"
324,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Leaving Las Vegas', 'Postman, The (Postino, Il)', 'Angels and Insects']"
325,"['Toy Story', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Fargo', 'Independence Day (a.k.a. ID4)', 'Kingpin']"
326,"['City of Lost Children, The (Cité des enfants perdus, La)', 'Star Wars: Episode IV - A New Hope', 'Othello', 'Star Trek: Generations', 'Star Trek: First Contact']"
327,"['Seven (a.k.a. Se7en)', 'Apollo 13', 'Batman Forever', 'Die Hard: With a Vengeance', 'Net, The']"
328,"['Silence of the Lambs, The', 'Forrest Gump', 'True Lies', 'Fugitive, The', 'Batman']"
329,"['Braveheart', 'Apollo 13', 'Crimson Tide', 'Star Trek: Generations', 'Silence of the Lambs, The']"
330,"['Sense and Sensibility', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart', 'Pulp Fiction']"
331,"['Copycat', 'Dangerous Minds', 'Braveheart', 'Crimson Tide', 'First Knight']"
332,"['Leaving Las Vegas', 'Shawshank Redemption, The', 'Clear and Present Danger', 'Ghost', 'Silence of the Lambs, The']"
333,"['American President, The', 'Babe', ""Mr. Holland's Opus"", 'Birdcage, The', 'Apollo 13']"
334,"['Heat', 'Sabrina', 'Happy Gilmore', 'Braveheart', 'Rob Roy']"
335,"['Like Water for Chocolate (Como agua para chocolate)', 'Shawshank Redemption, The', 'Forrest Gump', 'Blade Runner', 'Godfather, The']"
336,"['Toy Story', 'Mighty Aphrodite', 'Fargo', 'Spy Hard', 'Godfather, The']"
337,"['Interview with the Vampire: The Vampire Chronicles', 'Pulp Fiction', 'Shawshank Redemption, The', 'Forrest Gump', 'Home Alone']"
338,"['Sense and Sensibility', 'Star Wars: Episode IV - A New Hope', 'While You Were Sleeping', 'Remains of the Day, The', 'Six Degrees of Separation']"
339,"['Heat', 'Casino', 'Seven (a.k.a. Se7en)', 'Usual Suspects, The', 'Braveheart']"
340,"[""One Flew Over the Cuckoo's Nest"", 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Fight Club', 'Nine Queens (Nueve reinas)', 'Heat']"
341,"['Bridge on the River Kwai, The', 'Field of Dreams', 'Christmas Story, A', 'Close Encounters of the Third Kind', 'O Brother, Where Art Thou?']"
342,"['Shawshank Redemption, The', 'Monty Python and the Holy Grail', ""One Flew Over the Cuckoo's Nest"", 'Chinatown', 'American History X']"
343,"['Shawshank Redemption, The', ""Schindler's List"", 'Gone with the Wind', 'Annie Hall', 'Ordinary People']"
344,"['Heat', 'Usual Suspects, The', 'Friday', 'Braveheart', 'Clerks']"
345,"['Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', 'Lord of the Rings: The Fellowship of the Ring, The', 'Philadelphia', 'Taxi Driver', 'Godfather: Part II, The']"
346,"['Braveheart', ""Schindler's List"", 'Dances with Wolves', 'Wizard of Oz, The', 'Davy Crockett, King of the Wild Frontier']"
347,"['Taxi Driver', 'Mallrats', 'Clerks', 'Pulp Fiction', 'Quiz Show']"
348,"['Wallace & Gromit: A Close Shave', 'Citizen Kane', 'All About Eve', 'Willy Wonka & the Chocolate Factory', ""Monty Python's Life of Brian""]"
349,"['Postman, The (Postino, Il)', 'Three Colors: White (Trzy kolory: Bialy)', 'Fugitive, The', 'Piano, The', ""Schindler's List""]"
350,"['Father of the Bride Part II', 'Steel Magnolias', 'Father of the Bride', 'Forget Paris', 'When Harry Met Sally...']"
351,"['Godfather: Part II, The', 'Mulholland Drive', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Taxi Driver', 'Crumb']"
352,"['Babe', ""Mr. Holland's Opus"", 'Braveheart', 'Madness of King George, The', 'Quiz Show']"
353,"['Blade Runner', 'Fargo', 'Wallace & Gromit: The Best of Aardman Animation', 'Wallace & Gromit: A Close Shave', 'Wizard of Oz, The']"
354,"['Toy Story', 'Mighty Aphrodite', 'Blade Runner', 'So I Married an Axe Murderer', 'Fargo']"
355,"['Godfather, The', 'Matrix, The', 'Star Wars: Episode IV - A New Hope', 'Shawshank Redemption, The', 'Return of the Pink Panther, The']"
356,"['American History X', 'Matrix, The', 'Limey, The', 'Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan', 'Forgetting Sarah Marshall']"
357,"['Star Trek: Generations', 'Terminator 2: Judgment Day', 'North by Northwest', '2001: A Space Odyssey', 'Escape to Witch Mountain']"
358,"['From Dusk Till Dawn', 'Clerks', 'Fear of a Black Hat', 'Underground', 'Wallace & Gromit: A Close Shave']"
359,"['Toy Story', 'Heat', 'Bottle Rocket', 'Chungking Express (Chung Hing sam lam)', 'Star Wars: Episode IV - A New Hope']"
360,"['Toy Story', 'Babe', 'Richard III', 'Usual Suspects, The', 'Postman, The (Postino, Il)']"
361,"['Léon: The Professional (a.k.a. The Professional) (Léon)', 'Pulp Fiction', 'Shawshank Redemption, The', 'Godfather, The', 'Saving Private Ryan']"
362,"['Braveheart', 'Clerks', 'Pulp Fiction', 'Wizard of Oz, The', 'Clockwork Orange, A']"
363,"['Three Colors: Red (Trois couleurs: Rouge)', 'Shawshank Redemption, The', 'Nightmare Before Christmas, The', 'Mary Poppins', 'Fantasia']"
364,"['Aliens', 'Alien', 'Cool Hand Luke', 'Punch-Drunk Love', 'Big Fish']"
365,"['Usual Suspects, The', 'Beauty of the Day (Belle de jour)', 'Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)', 'Burnt by the Sun (Utomlyonnye solntsem)', 'Eat Drink Man Woman (Yin shi nan nu)']"
366,"['Bridges of Madison County, The', 'Rob Roy', 'Hoop Dreams', 'Like Water for Chocolate (Como agua para chocolate)', 'Miracle on 34th Street']"
367,"['Interview with the Vampire: The Vampire Chronicles', 'Last of the Mohicans, The', 'Fight Club', 'Black Hawk Down', 'Gangs of New York']"
368,"['Get Shorty', 'Seven (a.k.a. Se7en)', 'Braveheart', 'Pulp Fiction', 'Shawshank Redemption, The']"
